,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
3488,6950,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3489,6951,93,,,,,
3490,6953,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3491,6955,73,Steroid esters,1.0,subclass,1.0,Insilico
3492,6964,107,Monoterpenoids,1.0,subclass,1.0,Library
3493,6966,75,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
3494,6969,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3495,6970,711,,,,,
3496,6975,98,N/A,0.7,superclass,10.0,Library
3497,6977,81,Glycerophosphoglycerols,1.0,subclass,1.0,Library
3498,6978,710,Steroids and steroid derivatives,0.7666666666666666,class,6.0,Insilico
3499,6981,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
3500,6982,1297,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
3501,6986,27,,,,,
3502,6987,326,N/A,1.0,subclass,1.0,Library
3503,6989,199,Organic acids and derivatives,0.6666666666666666,superclass,3.0,Library
3504,6991,613,Lipids and lipid-like molecules,0.6666666666666666,superclass,3.0,Insilico
3505,6992,613,Lipids and lipid-like molecules,0.6666666666666666,superclass,3.0,Insilico
3506,7000,367,,,,,
3507,7001,27,,,,,
3508,7004,35,"Amino acids, peptides, and analogues",1.1,subclass,12.0,Insilico
3509,7010,468,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
3510,7012,212,Alcohols and polyols,1.0,subclass,1.0,Library
3511,7014,2,,,,,
3512,7016,1164,,,,,
3513,7018,497,N/A,0.75,subclass,4.0,Library
3514,7019,170,N/A,1.1,subclass,2.0,Library
3515,7020,170,N/A,1.1,subclass,2.0,Library
3516,7030,212,Alcohols and polyols,1.0,subclass,1.0,Library
3517,7031,454,N/A,1.1,subclass,3.0,Insilico
3518,7032,441,,,,,
3519,7033,212,Alcohols and polyols,1.0,subclass,1.0,Library
3520,7037,66,,,,,
3521,7038,916,,,,,
3522,7039,753,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
3523,7041,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3524,7044,326,N/A,1.0,subclass,1.0,Library
3525,7045,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3526,7046,1426,N/A,1.0,subclass,1.0,Library
3527,7048,1033,,,,,
3528,7050,119,,,,,
3529,7052,1145,Glycerophosphoethanolamines,1.0,subclass,2.0,Library
3530,7054,773,Glycerophosphocholines,0.7666666666666666,subclass,3.0,Insilico
3531,7058,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3532,7059,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3533,7060,93,,,,,
3534,7061,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3535,7062,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3536,7063,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3537,7064,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3538,7066,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3539,7068,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3540,7069,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3541,7070,347,Carboxylic acids and derivatives,1.1,class,8.0,Insilico
3542,7072,102,N/A,0.6666666666666666,superclass,6.0,Library
3543,7073,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3544,7074,41,,,,,
3545,7075,280,Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Insilico
3546,7077,1657,,,,,
3547,7078,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3548,7080,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3549,7081,212,Alcohols and polyols,1.0,subclass,1.0,Library
3550,7083,3,Carbohydrates and carbohydrate conjugates,1.1,subclass,3.0,Insilico
3551,7084,3,Carbohydrates and carbohydrate conjugates,1.1,subclass,3.0,Insilico
3552,7085,797,N/A,1.0,subclass,4.0,Library
3553,7086,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3554,7087,493,N/A,1.0,subclass,3.0,Library
3555,7089,792,N/A,0.85,subclass,4.0,Insilico
3556,7091,308,,,,,
3557,7092,841,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
3558,7094,102,N/A,0.6666666666666666,superclass,6.0,Library
3559,7095,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3560,7099,119,,,,,
3561,7100,119,,,,,
3562,7101,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3563,7102,792,N/A,0.85,subclass,4.0,Insilico
3564,7103,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3565,7104,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3566,7105,841,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
3567,7107,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
3568,7108,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
3569,7109,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3570,7110,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3571,7111,792,N/A,0.85,subclass,4.0,Insilico
3572,7112,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3573,7113,1599,,,,,
3574,7114,138,N/A,1.0,subclass,1.0,Library
3575,7115,138,N/A,1.0,subclass,1.0,Library
3576,7117,516,N/A,1.0,subclass,1.0,Library
3577,7118,787,Lipids and lipid-like molecules,1.1,superclass,8.0,Insilico
3578,7120,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3579,7122,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3580,7123,988,,,,,
3581,7124,390,Fatty Acyls,0.8692307692307693,class,13.0,Insilico
3582,7125,156,Steroids and steroid derivatives,0.7153846153846154,class,13.0,Insilico
3583,7128,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3584,7132,156,Steroids and steroid derivatives,0.7153846153846154,class,13.0,Insilico
3585,7133,804,N/A,1.1,subclass,2.0,Insilico
3586,7135,1392,Carbohydrates and carbohydrate conjugates,0.7666666666666666,subclass,3.0,Insilico
3587,7136,1392,Carbohydrates and carbohydrate conjugates,0.7666666666666666,subclass,3.0,Insilico
3588,7137,156,Steroids and steroid derivatives,0.7153846153846154,class,13.0,Insilico
3589,7139,156,Steroids and steroid derivatives,0.7153846153846154,class,13.0,Insilico
3590,7142,1692,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
3591,7145,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3592,7146,1237,Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Insilico
3593,7148,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3594,7150,1355,N/A,1.1,subclass,2.0,Insilico
3595,7151,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3596,7154,823,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
3597,7156,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
3598,7159,20,,,,,
3599,7161,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
3600,7163,73,Steroid esters,1.0,subclass,1.0,Insilico
3601,7169,1303,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
3602,7170,27,,,,,
3603,7171,138,N/A,1.0,subclass,1.0,Library
3604,7172,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3605,7173,5,,,,,
3606,7174,349,Dicarboxylic acids and derivatives,1.0,subclass,1.0,Insilico
3607,7176,27,,,,,
3608,7179,235,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
3609,7187,920,,,,,
3610,7190,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3611,7191,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3612,7195,90,Tetraterpenoids,1.0,subclass,2.0,Library
3613,7197,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3614,7199,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3615,7200,57,N/A,1.0,subclass,6.0,Insilico
3616,7201,272,,,,,
3617,7202,73,Steroid esters,1.0,subclass,1.0,Insilico
3618,7203,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3619,7205,42,N/A,0.6666666666666666,superclass,3.0,Library
3620,7206,73,Steroid esters,1.0,subclass,1.0,Insilico
3621,7208,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3622,7209,73,Steroid esters,1.0,subclass,1.0,Insilico
3623,7210,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3624,7212,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3625,7215,349,Dicarboxylic acids and derivatives,1.0,subclass,1.0,Insilico
3626,7218,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3627,7219,1701,,,,,
3628,7220,1701,,,,,
3629,7221,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3630,7222,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3631,7224,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3632,7226,129,,,,,
3633,7227,7,Carbohydrates and carbohydrate conjugates,1.0,subclass,2.0,Insilico
3634,7230,132,,,,,
3635,7233,246,,,,,
3636,7234,229,,,,,
3637,7235,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3638,7237,755,,,,,
3639,7238,319,,,,,
3640,7243,1807,,,,,
3641,7252,629,Amines,1.0,subclass,1.0,Library
3642,7254,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3643,7256,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3644,7258,445,N/A,1.0,subclass,1.0,Library
3645,7265,83,,,,,
3646,7276,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3647,7279,858,,,,,
3648,7281,98,N/A,0.7,superclass,10.0,Library
3649,7284,325,,,,,
3650,7286,867,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
3651,7287,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3652,7288,1289,,,,,
3653,7290,46,,,,,
3654,7293,644,"Amino acids, peptides, and analogues",1.1,subclass,5.0,Insilico
3655,7299,504,,,,,
3656,7305,186,,,,,
3657,7309,44,,,,,
3658,7315,83,,,,,
3659,7320,408,,,,,
3660,7321,627,,,,,
3661,7325,44,,,,,
3662,7326,41,,,,,
3663,7327,46,,,,,
3664,7329,41,,,,,
3665,7331,44,,,,,
3666,7333,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3667,7334,41,,,,,
3668,7337,41,,,,,
3669,7339,44,,,,,
3670,7340,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3671,7342,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3672,7343,41,,,,,
3673,7346,93,,,,,
3674,7347,41,,,,,
3675,7348,627,,,,,
3676,7350,44,,,,,
3677,7353,41,,,,,
3678,7354,41,,,,,
3679,7359,41,,,,,
3680,7360,86,"Amino acids, peptides, and analogues",0.8142857142857143,subclass,7.0,Insilico
3681,7362,41,,,,,
3682,7363,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3683,7364,119,,,,,
3684,7365,119,,,,,
3685,7366,41,,,,,
3686,7367,781,Benzenoids,0.7666666666666666,superclass,3.0,Insilico
3687,7369,41,,,,,
3688,7370,41,,,,,
3689,7371,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3690,7373,41,,,,,
3691,7374,41,,,,,
3692,7378,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3693,7379,93,,,,,
3694,7380,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3695,7383,41,,,,,
3696,7385,93,,,,,
3697,7388,212,Alcohols and polyols,1.0,subclass,1.0,Library
3698,7389,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3699,7390,41,,,,,
3700,7391,41,,,,,
3701,7392,41,,,,,
3702,7393,44,,,,,
3703,7394,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3704,7395,465,null,1.0,subclass,1.0,Insilico
3705,7397,530,Lipids and lipid-like molecules,0.7999999999999999,superclass,10.0,Insilico
3706,7399,231,,,,,
3707,7400,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3708,7401,93,,,,,
3709,7402,44,,,,,
3710,7403,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3711,7404,781,Benzenoids,0.7666666666666666,superclass,3.0,Insilico
3712,7405,89,,,,,
3713,7407,41,,,,,
3714,7408,93,,,,,
3715,7409,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3716,7410,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3717,7411,212,Alcohols and polyols,1.0,subclass,1.0,Library
3718,7412,41,,,,,
3719,7413,41,,,,,
3720,7414,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3721,7415,93,,,,,
3722,7416,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3723,7417,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3724,7418,212,Alcohols and polyols,1.0,subclass,1.0,Library
3725,7419,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3726,7420,41,,,,,
3727,7421,93,,,,,
3728,7422,363,Fatty acid esters,1.1,subclass,2.0,Insilico
3729,7424,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3730,7426,344,N/A,1.1,subclass,2.0,Insilico
3731,7427,949,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
3732,7429,93,,,,,
3733,7431,608,"Amino acids, peptides, and analogues",1.1,subclass,4.0,Insilico
3734,7432,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3735,7433,41,,,,,
3736,7434,93,,,,,
3737,7435,86,"Amino acids, peptides, and analogues",0.8142857142857143,subclass,7.0,Insilico
3738,7436,231,,,,,
3739,7437,41,,,,,
3740,7438,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3741,7439,44,,,,,
3742,7443,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
3743,7446,41,,,,,
3744,7451,370,Ethers,0.7692307692307693,subclass,13.0,Library
3745,7452,41,,,,,
3746,7453,756,,,,,
3747,7454,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3748,7457,41,,,,,
3749,7458,292,Anisoles,1.0,subclass,3.0,Insilico
3750,7459,44,,,,,
3751,7460,41,,,,,
3752,7461,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
3753,7462,231,,,,,
3754,7463,41,,,,,
3755,7464,44,,,,,
3756,7465,175,,,,,
3757,7467,41,,,,,
3758,7468,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3759,7469,420,"Amino acids, peptides, and analogues",0.75,subclass,4.0,Insilico
3760,7470,292,Anisoles,1.0,subclass,3.0,Insilico
3761,7471,41,,,,,
3762,7472,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3763,7473,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3764,7475,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3765,7476,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3766,7477,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3767,7478,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3768,7479,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3769,7481,93,,,,,
3770,7482,292,Anisoles,1.0,subclass,3.0,Insilico
3771,7483,41,,,,,
3772,7484,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3773,7485,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3774,7486,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3775,7487,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3776,7489,231,,,,,
3777,7490,44,,,,,
3778,7492,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3779,7493,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3780,7494,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3781,7499,720,,,,,
3782,7502,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3783,7503,44,,,,,
3784,7504,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3785,7506,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3786,7509,44,,,,,
3787,7511,44,,,,,
3788,7513,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3789,7514,1112,,,,,
3790,7515,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3791,7517,44,,,,,
3792,7526,1205,,,,,
3793,7528,989,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3.0,Insilico
3794,7530,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3795,7538,136,,,,,
3796,7539,136,,,,,
3797,7540,136,,,,,
3798,7550,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3799,7552,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3800,7556,368,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
3801,7559,98,N/A,0.7,superclass,10.0,Library
3802,7562,1133,,,,,
3803,7565,184,,,,,
3804,7566,725,"Amino acids, peptides, and analogues",0.85,subclass,4.0,Insilico
3805,7567,354,"Amino acids, peptides, and analogues",1.1,subclass,3.0,Insilico
3806,7575,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
3807,7576,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3808,7580,358,null,0.7666666666666666,subclass,3.0,Insilico
3809,7581,27,,,,,
3810,7586,27,,,,,
3811,7587,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3812,7589,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3813,7590,157,null,1.0,subclass,1.0,Insilico
3814,7591,584,Carbohydrates and carbohydrate conjugates,1.1,subclass,2.0,Insilico
3815,7598,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3816,7599,66,,,,,
3817,7602,252,Lipids and lipid-like molecules,1.1,superclass,5.0,Insilico
3818,7605,232,,,,,
3819,7606,814,Lipids and lipid-like molecules,0.7142857142857143,superclass,7.0,Insilico
3820,7608,98,N/A,0.7,superclass,10.0,Library
3821,7612,370,Ethers,0.7692307692307693,subclass,13.0,Library
3822,7618,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3823,7619,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3824,7620,98,N/A,0.7,superclass,10.0,Library
3825,7621,424,,,,,
3826,7626,892,N/A,1.1,subclass,2.0,Insilico
3827,7628,573,"Amino acids, peptides, and analogues",0.8142857142857143,subclass,7.0,Insilico
3828,7629,98,N/A,0.7,superclass,10.0,Library
3829,7634,101,,,,,
3830,7638,357,N/A,1.0,subclass,2.0,Library
3831,7642,985,Eicosanoids,0.7666666666666666,subclass,3.0,Insilico
3832,7643,933,,,,,
3833,7651,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3834,7652,916,,,,,
3835,7655,41,,,,,
3836,7657,916,,,,,
3837,7666,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3838,7667,44,,,,,
3839,7669,1152,Carbohydrates and carbohydrate conjugates,0.7666666666666666,subclass,3.0,Insilico
3840,7671,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3841,7673,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3842,7674,41,,,,,
3843,7676,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3844,7678,88,Organic acids and derivatives,0.6666666666666666,superclass,9.0,Insilico
3845,7680,65,"Amino acids, peptides, and analogues",0.9695652173913043,subclass,46.0,Insilico
3846,7681,550,"Amino acids, peptides, and analogues",1.0,subclass,1.0,Insilico
3847,7682,1238,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
3848,7689,85,N/A,1.0,subclass,1.0,Library
3849,7693,171,Organic acids and derivatives,0.8,superclass,5.0,Insilico
3850,7695,171,Organic acids and derivatives,0.8,superclass,5.0,Insilico
3851,7697,280,Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Insilico
3852,7699,39,Lipids and lipid-like molecules,0.5714285714285714,superclass,21.0,Insilico
3853,7701,5,,,,,
3854,7702,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3855,7706,5,,,,,
3856,7707,39,Lipids and lipid-like molecules,0.5714285714285714,superclass,21.0,Insilico
3857,7710,44,,,,,
3858,7713,479,,,,,
3859,7716,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
3860,7728,158,Carboxylic acids and derivatives,0.8461538461538461,class,13.0,Insilico
3861,7730,280,Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Insilico
3862,7732,479,,,,,
3863,7733,280,Carbohydrates and carbohydrate conjugates,1.0,subclass,1.0,Insilico
3864,7735,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3865,7736,479,,,,,
3866,7737,479,,,,,
3867,7738,479,,,,,
3868,7754,98,N/A,0.7,superclass,10.0,Library
3869,7759,184,,,,,
3870,7761,497,N/A,0.75,subclass,4.0,Library
3871,7763,309,Organic acids and derivatives,0.7363636363636363,superclass,11.0,Insilico
3872,7772,30,,,,,
3873,7779,553,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,6.0,Insilico
3874,7787,598,Benzenoids,0.85,superclass,4.0,Insilico
3875,7789,231,,,,,
3876,7792,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3877,7796,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3878,7797,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3879,7798,41,,,,,
3880,7799,63,Fatty acid esters,1.0,subclass,1.0,Library
3881,7800,1304,,,,,
3882,7803,231,,,,,
3883,7804,41,,,,,
3884,7806,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3885,7807,231,,,,,
3886,7808,13,Lipids and lipid-like molecules,0.5454545454545454,superclass,11.0,Library
3887,7811,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3888,7812,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3889,7816,174,,,,,
3890,7817,192,,,,,
3891,7821,44,,,,,
3892,7822,93,,,,,
3893,7824,41,,,,,
3894,7826,384,Benzenoids,0.975,superclass,8.0,Insilico
3895,7827,1136,,,,,
3896,7828,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3897,7831,93,,,,,
3898,7832,192,,,,,
3899,7835,745,Lipids and lipid-like molecules,0.5384615384615384,superclass,13.0,Insilico
3900,7836,41,,,,,
3901,7837,41,,,,,
3902,7838,41,,,,,
3903,7842,192,,,,,
3904,7844,102,N/A,0.6666666666666666,superclass,6.0,Library
3905,7846,41,,,,,
3906,7847,192,,,,,
3907,7849,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3908,7853,41,,,,,
3909,7854,41,,,,,
3910,7855,171,Organic acids and derivatives,0.8,superclass,5.0,Insilico
3911,7856,745,Lipids and lipid-like molecules,0.5384615384615384,superclass,13.0,Insilico
3912,7858,231,,,,,
3913,7859,192,,,,,
3914,7860,1361,"Amino acids, peptides, and analogues",1.1,subclass,2.0,Insilico
3915,7862,192,,,,,
3916,7864,93,,,,,
3917,7865,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3918,7868,56,,,,,
3919,7869,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3920,7870,41,,,,,
3921,7871,41,,,,,
3922,7872,192,,,,,
3923,7875,756,,,,,
3924,7877,890,,,,,
3925,7878,175,,,,,
3926,7881,192,,,,,
3927,7887,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3928,7888,175,,,,,
3929,7889,41,,,,,
3930,7890,41,,,,,
3931,7893,231,,,,,
3932,7896,44,,,,,
3933,7897,192,,,,,
3934,7898,93,,,,,
3935,7900,41,,,,,
3936,7901,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3937,7902,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3938,7903,41,,,,,
3939,7904,913,,,,,
3940,7906,972,,,,,
3941,7908,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3942,7912,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3943,7913,41,,,,,
3944,7917,41,,,,,
3945,7919,82,Organic oxygen compounds,0.6666666666666666,superclass,3.0,Insilico
3946,7921,93,,,,,
3947,7923,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3948,7930,41,,,,,
3949,7931,8,,,,,
3950,7934,93,,,,,
3951,7935,231,,,,,
3952,7936,29,Glycerophosphoglycerols,0.8571428571428571,subclass,7.0,Library
3953,7939,1290,,,,,
3954,7940,93,,,,,
3955,7941,44,,,,,
3956,7947,231,,,,,
3957,7948,1385,,,,,
3958,7949,93,,,,,
3959,7953,992,,,,,
3960,7954,93,,,,,
3961,7955,231,,,,,
3962,7956,93,,,,,
3963,7957,231,,,,,
3964,7958,93,,,,,
3965,7964,536,Phosphonic acid diesters,1.009090909090909,subclass,11.0,Insilico
3966,7975,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
3967,7977,241,Organic acids and derivatives,0.6666666666666666,superclass,18.0,Library
3968,7979,186,,,,,
3969,7984,815,Lipids and lipid-like molecules,0.5714285714285714,superclass,7.0,Insilico
3970,7991,66,,,,,
3971,7992,119,,,,,
3972,7995,224,null,1.0,subclass,1.0,Insilico
3973,7996,530,Lipids and lipid-like molecules,0.7999999999999999,superclass,10.0,Insilico
3974,7997,544,,,,,
3975,7999,74,Organic oxygen compounds,0.64,superclass,25.0,Insilico
3976,8001,86,"Amino acids, peptides, and analogues",0.8142857142857143,subclass,7.0,Insilico
3977,8004,175,,,,,
3978,8007,179,,,,,
3979,8009,189,,,,,
3980,8010,129,,,,,
3981,8012,132,,,,,
3982,8019,100,Lipids and lipid-like molecules,0.6363636363636364,superclass,11.0,Library
3983,8020,35,"Amino acids, peptides, and analogues",1.1,subclass,12.0,Insilico
3984,8021,90,Tetraterpenoids,1.0,subclass,2.0,Library
3985,8029,648,Carboxylic acids and derivatives,0.7666666666666666,class,3.0,Insilico
3986,8030,1353,,,,,
3987,8035,811,N/A,1.1,subclass,6.0,Insilico
3988,8036,486,Organic acids and derivatives,0.625,superclass,32.0,Insilico
3989,8038,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3990,8042,216,Lipids and lipid-like molecules,0.7923076923076923,superclass,13.0,Insilico
3991,8045,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3992,8046,988,,,,,
3993,8050,90,Tetraterpenoids,1.0,subclass,2.0,Library
3994,8053,42,N/A,0.6666666666666666,superclass,3.0,Library
3995,8054,68,Lipids and lipid-like molecules,0.75,superclass,28.0,Insilico
3996,8067,113,Lipids and lipid-like molecules,0.6,superclass,10.0,Library
3997,8068,97,Lipids and lipid-like molecules,1.0,superclass,3.0,Library
