experiment,feature_number,network,library_superclass,library_class,library_subclass,analog_superclass,analog_class,analog_subclass,csiFinger_superclass,csiFinger_class,csiFinger_subclass,canopus_superclass,canopus_class,canopus_subclass,componentindex,MolNet_superclass,MolNet_class,MolNet_subclass,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
psuedonitzchia,3634,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3635,1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,1368,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3636,-1,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,-1,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,1,NA,NA,Library
psuedonitzchia,3637,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Nitrobenzenes,48,no matches,no matches,no matches,Nitrobenzenes,1,subclass,2,Insilico
psuedonitzchia,3638,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Phenols,1-hydroxy-2-unsubstituted benzenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3639,-1,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Monocarboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3640,1206,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,1206,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3641,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3642,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,766,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7142857142857143,superclass,7,Insilico
psuedonitzchia,3643,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,766,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7142857142857143,superclass,7,Insilico
psuedonitzchia,3644,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,766,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7142857142857143,superclass,7,Insilico
psuedonitzchia,3645,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3646,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,766,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7142857142857143,superclass,7,Insilico
psuedonitzchia,3647,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Benzothiazoles,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3648,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3649,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Heteroaromatic compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3650,1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,1364,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3651,-1,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3652,-1,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,-1,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Carbonyl compounds,1,NA,NA,Library
psuedonitzchia,3653,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,"Organic 1,3-dipolar compounds","Allyl-type 1,3-dipolar organic compounds",Organic nitro compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3654,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,NA,NA,127,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3655,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3656,23,NA,NA,NA,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,23,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,0.8,subclass,5,Library
psuedonitzchia,3657,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3658,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3659,298,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Dihydrofurans,Furanones,298,Organoheterocyclic compounds,Benzofurans,nan,N/A,1,subclass,5,Library
psuedonitzchia,3660,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Dihydrofurans,Furanones,351,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3661,298,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Dihydrofurans,Furanones,298,Organoheterocyclic compounds,Benzofurans,nan,N/A,1,subclass,5,Library
psuedonitzchia,3662,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3663,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3664,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,182,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3665,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,401,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3666,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",257,no matches,no matches,no matches,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
psuedonitzchia,3667,241,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3668,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,766,no matches,no matches,no matches,Lipids and lipid-like molecules,0.7142857142857143,superclass,7,Insilico
psuedonitzchia,3669,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organohalogen compounds,Aryl halides,Aryl chlorides,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3670,1273,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,1273,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
psuedonitzchia,3671,1273,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,1273,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,3,Insilico
psuedonitzchia,3672,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3673,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,34,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3674,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,182,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3675,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Pyridines and derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3676,-1,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,NA,NA,NA,Organosulfur compounds,Sulfenyl compounds,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3677,1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1364,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3678,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3679,496,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,496,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6666666666666666,superclass,6,Insilico
psuedonitzchia,3680,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1170,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,2,Insilico
psuedonitzchia,3681,-1,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3682,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3683,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3684,458,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",458,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA
psuedonitzchia,3685,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,Phenethylamines,32,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3686,822,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,N/A,N/A,N/A,NA,NA,NA,Hydrocarbons,Polycyclic hydrocarbons,NA,822,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,1,superclass,2,Library
psuedonitzchia,3687,139,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,139,no matches,no matches,no matches,N/A,1,subclass,3,Library
psuedonitzchia,3688,241,NA,NA,NA,Organic acids and derivatives,Peptidomimetics,Hybrid peptides,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Carbazoles,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3689,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,351,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3690,1134,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,1134,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3691,-1,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3692,139,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohol esters,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,139,no matches,no matches,no matches,N/A,1,subclass,3,Library
psuedonitzchia,3693,61,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,61,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3694,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3695,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3696,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3697,100,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,100,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.6363636363636364,superclass,11,Library
psuedonitzchia,3698,315,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,NA,NA,NA,NA,NA,NA,315,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indoles and derivatives,0.75,class,4,Library
psuedonitzchia,3699,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3700,372,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organoheterocyclic compounds,Indoles and derivatives,NA,372,no matches,no matches,no matches,Benzenoids,0.5714285714285714,superclass,7,Insilico
psuedonitzchia,3701,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,98,"Nucleosides, nucleotides, and analogues",Imidazopyrimidines,Purines and purine derivatives,N/A,0.7,superclass,10,Library
psuedonitzchia,3702,136,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organoheterocyclic compounds,Quinolines and derivatives,NA,136,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3703,136,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",136,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3704,-1,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Lipids and lipid-like molecules,Prenol lipids,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3705,97,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,97,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,Lipids and lipid-like molecules,1,superclass,3,Library
psuedonitzchia,3706,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Piperidines,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3707,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Benzenoids,Benzene and substituted derivatives,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3708,23,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,23,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,0.8,subclass,5,Library
psuedonitzchia,3709,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3710,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",23,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,0.8,subclass,5,Library
psuedonitzchia,3711,-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues","Amino acids, peptides, and analogues",1,NA,NA,Library
psuedonitzchia,3712,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",656,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Carbonyl compounds,1,subclass,2,Library
psuedonitzchia,3713,589,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Ethers,Organic oxygen compounds,Organooxygen compounds,Ethers,Lipids and lipid-like molecules,NA,NA,589,no matches,no matches,no matches,Ethers,1,subclass,2,Insilico
psuedonitzchia,3714,1266,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,1266,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3715,617,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,617,no matches,no matches,no matches,N/A,1,subclass,1,Library
psuedonitzchia,3716,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3717,139,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohol esters,NA,NA,NA,Hydrocarbons,Unsaturated hydrocarbons,Olefins,139,no matches,no matches,no matches,N/A,1,subclass,3,Library
psuedonitzchia,3718,64,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,64,no matches,no matches,no matches,N/A,1,subclass,5,Library
psuedonitzchia,3719,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic nitrogen compounds,Organonitrogen compounds,Amines,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3720,340,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",340,no matches,no matches,no matches,N/A,0.6666666666666666,superclass,3,Library
psuedonitzchia,3721,241,N/A,N/A,N/A,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3722,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3723,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azoles,Thiazoles,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3724,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3725,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,1021,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3726,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,942,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6,superclass,5,Insilico
psuedonitzchia,3727,942,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,942,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6,superclass,5,Insilico
psuedonitzchia,3728,942,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,942,no matches,no matches,no matches,Lipids and lipid-like molecules,0.6,superclass,5,Insilico
psuedonitzchia,3729,100,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,100,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Lipids and lipid-like molecules,0.6363636363636364,superclass,11,Library
psuedonitzchia,3730,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,785,no matches,no matches,no matches,Terpene lactones,0.75,subclass,4,Insilico
psuedonitzchia,3731,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Piperidines,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3732,136,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",136,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3733,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Dihydrofurans,Furanones,1607,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3734,1190,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,N/A,N/A,N/A,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1190,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,4,Library
psuedonitzchia,3735,1190,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,NA,1190,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Fatty acids and conjugates,1,subclass,4,Library
psuedonitzchia,3736,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Diazines,NA,23,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives,0.8,subclass,5,Library
psuedonitzchia,3737,241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",241,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Organic acids and derivatives,0.6666666666666666,superclass,18,Library
psuedonitzchia,3738,1233,NA,NA,NA,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1233,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,2,Insilico
psuedonitzchia,3739,1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,Fatty Acyls,NA,1233,no matches,no matches,no matches,Lipids and lipid-like molecules,1,superclass,2,Insilico
psuedonitzchia,3740,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,243,no matches,no matches,no matches,Organooxygen compounds,1,class,2,Insilico
psuedonitzchia,3741,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipids and lipid-like molecules,NA,NA,-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3742,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organoheterocyclic compounds,Azacyclic compounds,NA,182,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3743,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,617,no matches,no matches,no matches,N/A,1,subclass,1,Library
psuedonitzchia,3744,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",-1,no matches,no matches,no matches,NA,NA,NA,NA,NA
psuedonitzchia,3745,139,N/A,N/A,N/A,N/A,N/A,N/A,NA,NA,NA,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,139,no matches,no matches,no matches,N/A,1,subclass,3,Library
psuedonitzchia,3746,340,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",340,no matches,no matches,no matches,N/A,0.6666666666666666,superclass,3,Library
psuedonitzchia,3747,340,NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",NA,NA,NA,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",340,no matches,no matches,no matches,N/A,0.6666666666666666,superclass,3,Library
