,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
6274,CCCCNC1=C(N)N(CCC)C(=O)NC1=O,InChIKey=NRFSRNQYQZSBOL-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones,Aromatic heteromonocyclic compounds
6275,None,None,None,None,None,None,None,None
6276,None,None,None,None,None,None,None,None
6277,None,None,None,None,None,None,None,None
6278,None,None,None,None,None,None,None,None
6279,None,None,None,None,None,None,None,None
6280,None,None,None,None,None,None,None,None
6281,None,None,None,None,None,None,None,None
6282,None,None,None,None,None,None,None,None
6283,None,None,None,None,None,None,None,None
6284,None,None,None,None,None,None,None,None
6285,None,None,None,None,None,None,None,None
6286,None,None,None,None,None,None,None,None
6287,None,None,None,None,None,None,None,None
6288,None,None,None,None,None,None,None,None
6289,None,None,None,None,None,None,None,None
6290,None,None,None,None,None,None,None,None
6291,None,None,None,None,None,None,None,None
6292,None,None,None,None,None,None,None,None
6293,None,None,None,None,None,None,None,None
6294,None,None,None,None,None,None,None,None
6295,None,None,None,None,None,None,None,None
6296,None,None,None,None,None,None,None,None
6297,None,None,None,None,None,None,None,None
6298,None,None,None,None,None,None,None,None
6299,None,None,None,None,None,None,None,None
6300,None,None,None,None,None,None,None,None
6301,CN(C)CCCN(C(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCCCC1)C1=NC2=C(S1)C=C(Br)C=C2,InChIKey=FKTZJXIWJXXAPE-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Benzenesulfonamides,Aromatic heteropolycyclic compounds
6302,None,None,None,None,None,None,None,None
6303,None,None,None,None,None,None,None,None
6304,None,None,None,None,None,None,None,None
6305,None,None,None,None,None,None,None,None
6306,None,None,None,None,None,None,None,None
6307,None,None,None,None,None,None,None,None
6308,None,None,None,None,None,None,None,None
6309,CO[C@@]12[C@H](O)CCN1C(=O)[C@@H]1CC[C@@H](N=C(N)N)N1C2=O,InChIKey=QNHBLJNVAIIENP-FLNNQWSLSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,Aliphatic heteropolycyclic compounds
6310,None,None,None,None,None,None,None,None
6311,None,None,None,None,None,None,None,None
6312,None,None,None,None,None,None,None,None
6313,None,None,None,None,None,None,None,None
6314,None,None,None,None,None,None,None,None
6315,None,None,None,None,None,None,None,None
6316,None,None,None,None,None,None,None,None
6317,None,None,None,None,None,None,None,None
6318,None,None,None,None,None,None,None,None
6319,None,None,None,None,None,None,None,None
6320,None,None,None,None,None,None,None,None
6321,None,None,None,None,None,None,None,None
6322,None,None,None,None,None,None,None,None
6323,None,None,None,None,None,None,None,None
6324,None,None,None,None,None,None,None,None
6325,None,None,None,None,None,None,None,None
6326,None,None,None,None,None,None,None,None
6327,None,None,None,None,None,None,None,None
6328,None,None,None,None,None,None,None,None
6329,None,None,None,None,None,None,None,None
6330,None,None,None,None,None,None,None,None
6331,None,None,None,None,None,None,None,None
6332,None,None,None,None,None,None,None,None
6333,None,None,None,None,None,None,None,None
6334,None,None,None,None,None,None,None,None
6335,CCCCCC\C=C/CCCCCCCCC([O-])=O,InChIKey=GDTXICBNEOEPAZ-FPLPWBNLSA-M,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6336,CCN(C)C(C)=O,InChIKey=MGDNHIJGIWHQBL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Tertiary carboxylic acid amides,Aliphatic acyclic compounds
6337,None,None,None,None,None,None,None,None
6338,None,None,None,None,None,None,None,None
6339,None,None,None,None,None,None,None,None
6340,None,None,None,None,None,None,None,None
6341,None,None,None,None,None,None,None,None
6342,None,None,None,None,None,None,None,None
6343,CCC[C@H]1[C@]2(O)C[C@@H]3CC[C@H]4C[C@@]5(C)[C@@H]6C[C@@](C)(CC[C@]6(C)CC[C@]5(C)[C@H]5CC[C@@]1([C@H](Cc1ccccc1)O2)[C@@H]3[C@]45C)C([O-])=O,InChIKey=HLESGSRUCQRKFU-LZCUQTRGSA-M,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Aromatic heteropolycyclic compounds
6344,None,None,None,None,None,None,None,None
6345,None,None,None,None,None,None,None,None
6346,None,None,None,None,None,None,None,None
6347,None,None,None,None,None,None,None,None
6348,None,None,None,None,None,None,None,None
6349,None,None,None,None,None,None,None,None
6350,None,None,None,None,None,None,None,None
6351,None,None,None,None,None,None,None,None
6352,None,None,None,None,None,None,None,None
6353,None,None,None,None,None,None,None,None
6354,None,None,None,None,None,None,None,None
6355,None,None,None,None,None,None,None,None
6356,CCCCCC\C=C/CCCCCCCCC([O-])=O,InChIKey=GDTXICBNEOEPAZ-FPLPWBNLSA-M,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6357,None,None,None,None,None,None,None,None
6358,None,None,None,None,None,None,None,None
6359,None,None,None,None,None,None,None,None
6360,None,None,None,None,None,None,None,None
6361,None,None,None,None,None,None,None,None
6362,None,None,None,None,None,None,None,None
6363,None,None,None,None,None,None,None,None
6364,None,None,None,None,None,None,None,None
6365,None,None,None,None,None,None,None,None
6366,None,None,None,None,None,None,None,None
6367,None,None,None,None,None,None,None,None
6368,None,None,None,None,None,None,None,None
6369,None,None,None,None,None,None,None,None
6370,None,None,None,None,None,None,None,None
6371,None,None,None,None,None,None,None,None
6372,None,None,None,None,None,None,None,None
6373,None,None,None,None,None,None,None,None
6374,None,None,None,None,None,None,None,None
6375,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=C([O-])C=CC(=C1)C(O)=O,InChIKey=LKMQQQABIGIHGL-LAAQXVIISA-M,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesterterpenoids,Sesterterpenoids,Aromatic homomonocyclic compounds
6376,None,None,None,None,None,None,None,None
6377,None,None,None,None,None,None,None,None
6378,None,None,None,None,None,None,None,None
6379,None,None,None,None,None,None,None,None
6380,None,None,None,None,None,None,None,None
6381,None,None,None,None,None,None,None,None
6382,None,None,None,None,None,None,None,None
6383,None,None,None,None,None,None,None,None
6384,None,None,None,None,None,None,None,None
6385,None,None,None,None,None,None,None,None
6386,None,None,None,None,None,None,None,None
6387,None,None,None,None,None,None,None,None
6388,None,None,None,None,None,None,None,None
6389,None,None,None,None,None,None,None,None
6390,None,None,None,None,None,None,None,None
6391,None,None,None,None,None,None,None,None
6392,None,None,None,None,None,None,None,None
6393,None,None,None,None,None,None,None,None
6394,None,None,None,None,None,None,None,None
6395,None,None,None,None,None,None,None,None
6396,None,None,None,None,None,None,None,None
6397,None,None,None,None,None,None,None,None
6398,None,None,None,None,None,None,None,None
6399,None,None,None,None,None,None,None,None
6400,None,None,None,None,None,None,None,None
6401,None,None,None,None,None,None,None,None
6402,None,None,None,None,None,None,None,None
6403,None,None,None,None,None,None,None,None
6404,None,None,None,None,None,None,None,None
6405,None,None,None,None,None,None,None,None
6406,None,None,None,None,None,None,None,None
6407,[H][C@](O)(CCCCCCCCCCC)C[C@@]1([H])C[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(CO)N1,InChIKey=PEMMQZWMTJRCAR-OYSTVDSJSA-N,Organic compounds,Organoheterocyclic compounds,Piperidines,,Piperidines,Aliphatic heteromonocyclic compounds
6408,None,None,None,None,None,None,None,None
6409,None,None,None,None,None,None,None,None
6410,None,None,None,None,None,None,None,None
6411,None,None,None,None,None,None,None,None
6412,None,None,None,None,None,None,None,None
6413,None,None,None,None,None,None,None,None
6414,None,None,None,None,None,None,None,None
6415,None,None,None,None,None,None,None,None
6416,None,None,None,None,None,None,None,None
6417,None,None,None,None,None,None,None,None
6418,None,None,None,None,None,None,None,None
6419,None,None,None,None,None,None,None,None
6420,None,None,None,None,None,None,None,None
6421,None,None,None,None,None,None,None,None
6422,None,None,None,None,None,None,None,None
6423,None,None,None,None,None,None,None,None
6424,None,None,None,None,None,None,None,None
6425,None,None,None,None,None,None,None,None
6426,None,None,None,None,None,None,None,None
6427,None,None,None,None,None,None,None,None
6428,None,None,None,None,None,None,None,None
6429,None,None,None,None,None,None,None,None
6430,None,None,None,None,None,None,None,None
6431,None,None,None,None,None,None,None,None
6432,None,None,None,None,None,None,None,None
6433,None,None,None,None,None,None,None,None
6434,None,None,None,None,None,None,None,None
6435,None,None,None,None,None,None,None,None
6436,None,None,None,None,None,None,None,None
6437,None,None,None,None,None,None,None,None
6438,None,None,None,None,None,None,None,None
6439,None,None,None,None,None,None,None,None
6440,None,None,None,None,None,None,None,None
6441,None,None,None,None,None,None,None,None
6442,None,None,None,None,None,None,None,None
6443,None,None,None,None,None,None,None,None
6444,None,None,None,None,None,None,None,None
6445,None,None,None,None,None,None,None,None
6446,None,None,None,None,None,None,None,None
6447,None,None,None,None,None,None,None,None
6448,None,None,None,None,None,None,None,None
6449,None,None,None,None,None,None,None,None
6450,None,None,None,None,None,None,None,None
6451,None,None,None,None,None,None,None,None
6452,None,None,None,None,None,None,None,None
6453,None,None,None,None,None,None,None,None
6454,None,None,None,None,None,None,None,None
6455,None,None,None,None,None,None,None,None
6456,None,None,None,None,None,None,None,None
6457,None,None,None,None,None,None,None,None
6458,None,None,None,None,None,None,None,None
6459,None,None,None,None,None,None,None,None
6460,[H][C@](N)(CC1=C(Br)C(O)=C(Br)C=C1)C(O)=O,InChIKey=IEZQDKVDSCVLOC-LURJTMIESA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Phenylalanine and derivatives,Aromatic homomonocyclic compounds
6461,C[C@@H](NC(=O)[C@H](CCC[C@@H](N)C(O)=O)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]1[C@@H](NC(C)=O)[C@@H]2OC[C@@H](O2)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)C(O)=O)C(O)=O,InChIKey=UPFMKPIBAIPLHT-RSJSDIDPSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic heteropolycyclic compounds
6462,None,None,None,None,None,None,None,None
6463,None,None,None,None,None,None,None,None
6464,None,None,None,None,None,None,None,None
6465,None,None,None,None,None,None,None,None
6466,None,None,None,None,None,None,None,None
6467,None,None,None,None,None,None,None,None
6468,None,None,None,None,None,None,None,None
6469,None,None,None,None,None,None,None,None
6470,None,None,None,None,None,None,None,None
6471,None,None,None,None,None,None,None,None
6472,None,None,None,None,None,None,None,None
6473,None,None,None,None,None,None,None,None
6474,None,None,None,None,None,None,None,None
6475,None,None,None,None,None,None,None,None
6476,None,None,None,None,None,None,None,None
6477,None,None,None,None,None,None,None,None
6478,None,None,None,None,None,None,None,None
6479,None,None,None,None,None,None,None,None
6480,None,None,None,None,None,None,None,None
6481,None,None,None,None,None,None,None,None
6482,None,None,None,None,None,None,None,None
6483,None,None,None,None,None,None,None,None
6484,None,None,None,None,None,None,None,None
6485,None,None,None,None,None,None,None,None
6486,None,None,None,None,None,None,None,None
6487,None,None,None,None,None,None,None,None
6488,None,None,None,None,None,None,None,None
6489,None,None,None,None,None,None,None,None
6490,None,None,None,None,None,None,None,None
6491,None,None,None,None,None,None,None,None
6492,None,None,None,None,None,None,None,None
6493,None,None,None,None,None,None,None,None
6494,None,None,None,None,None,None,None,None
6495,None,None,None,None,None,None,None,None
6496,None,None,None,None,None,None,None,None
6497,None,None,None,None,None,None,None,None
6498,None,None,None,None,None,None,None,None
6499,None,None,None,None,None,None,None,None
6500,None,None,None,None,None,None,None,None
6501,None,None,None,None,None,None,None,None
6502,None,None,None,None,None,None,None,None
6503,None,None,None,None,None,None,None,None
6504,None,None,None,None,None,None,None,None
6505,None,None,None,None,None,None,None,None
6506,None,None,None,None,None,None,None,None
6507,None,None,None,None,None,None,None,None
6508,None,None,None,None,None,None,None,None
6509,None,None,None,None,None,None,None,None
6510,None,None,None,None,None,None,None,None
6511,None,None,None,None,None,None,None,None
6512,None,None,None,None,None,None,None,None
6513,None,None,None,None,None,None,None,None
6514,None,None,None,None,None,None,None,None
6515,None,None,None,None,None,None,None,None
6516,CCCCCCCCC=CCCCCCCCC(=O)NC(C)CO,InChIKey=IPVYNYWIRWMRHH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
6517,None,None,None,None,None,None,None,None
6518,None,None,None,None,None,None,None,None
6519,None,None,None,None,None,None,None,None
6520,None,None,None,None,None,None,None,None
6521,None,None,None,None,None,None,None,None
6522,None,None,None,None,None,None,None,None
6523,None,None,None,None,None,None,None,None
6524,None,None,None,None,None,None,None,None
6525,None,None,None,None,None,None,None,None
6526,None,None,None,None,None,None,None,None
6527,None,None,None,None,None,None,None,None
6528,None,None,None,None,None,None,None,None
6529,None,None,None,None,None,None,None,None
6530,None,None,None,None,None,None,None,None
6531,None,None,None,None,None,None,None,None
6532,None,None,None,None,None,None,None,None
6533,None,None,None,None,None,None,None,None
6534,None,None,None,None,None,None,None,None
6535,None,None,None,None,None,None,None,None
6536,None,None,None,None,None,None,None,None
6537,None,None,None,None,None,None,None,None
6538,None,None,None,None,None,None,None,None
6539,None,None,None,None,None,None,None,None
6540,None,None,None,None,None,None,None,None
6541,None,None,None,None,None,None,None,None
6542,None,None,None,None,None,None,None,None
6543,None,None,None,None,None,None,None,None
6544,None,None,None,None,None,None,None,None
6545,None,None,None,None,None,None,None,None
6546,None,None,None,None,None,None,None,None
6547,None,None,None,None,None,None,None,None
6548,None,None,None,None,None,None,None,None
6549,None,None,None,None,None,None,None,None
6550,None,None,None,None,None,None,None,None
6551,None,None,None,None,None,None,None,None
6552,None,None,None,None,None,None,None,None
6553,None,None,None,None,None,None,None,None
6554,None,None,None,None,None,None,None,None
6555,None,None,None,None,None,None,None,None
6556,None,None,None,None,None,None,None,None
6557,None,None,None,None,None,None,None,None
6558,None,None,None,None,None,None,None,None
6559,None,None,None,None,None,None,None,None
6560,None,None,None,None,None,None,None,None
6561,None,None,None,None,None,None,None,None
6562,None,None,None,None,None,None,None,None
6563,None,None,None,None,None,None,None,None
6564,None,None,None,None,None,None,None,None
6565,None,None,None,None,None,None,None,None
6566,None,None,None,None,None,None,None,None
6567,None,None,None,None,None,None,None,None
6568,None,None,None,None,None,None,None,None
6569,None,None,None,None,None,None,None,None
6570,None,None,None,None,None,None,None,None
6571,None,None,None,None,None,None,None,None
6572,None,None,None,None,None,None,None,None
6573,None,None,None,None,None,None,None,None
6574,None,None,None,None,None,None,None,None
6575,None,None,None,None,None,None,None,None
6576,None,None,None,None,None,None,None,None
6577,None,None,None,None,None,None,None,None
6578,None,None,None,None,None,None,None,None
6579,None,None,None,None,None,None,None,None
6580,None,None,None,None,None,None,None,None
6581,None,None,None,None,None,None,None,None
6582,None,None,None,None,None,None,None,None
6583,None,None,None,None,None,None,None,None
6584,None,None,None,None,None,None,None,None
6585,None,None,None,None,None,None,None,None
6586,None,None,None,None,None,None,None,None
6587,None,None,None,None,None,None,None,None
6588,None,None,None,None,None,None,None,None
6589,None,None,None,None,None,None,None,None
6590,None,None,None,None,None,None,None,None
6591,None,None,None,None,None,None,None,None
6592,None,None,None,None,None,None,None,None
6593,None,None,None,None,None,None,None,None
6594,None,None,None,None,None,None,None,None
6595,None,None,None,None,None,None,None,None
6596,None,None,None,None,None,None,None,None
6597,None,None,None,None,None,None,None,None
6598,None,None,None,None,None,None,None,None
6599,None,None,None,None,None,None,None,None
6600,None,None,None,None,None,None,None,None
6601,None,None,None,None,None,None,None,None
6602,None,None,None,None,None,None,None,None
6603,None,None,None,None,None,None,None,None
6604,None,None,None,None,None,None,None,None
6605,None,None,None,None,None,None,None,None
6606,None,None,None,None,None,None,None,None
6607,None,None,None,None,None,None,None,None
6608,None,None,None,None,None,None,None,None
6609,None,None,None,None,None,None,None,None
6610,None,None,None,None,None,None,None,None
6611,[H][C@@](C)(CC[C@]([H])(O[C@]1([H])O[C@]([H])(OS([O-])(=O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)C(C)C)[C@@]1([H])C[C@@]([H])(O)[C@]2([H])[C@]1(C)CC[C@]1([H])[C@@]3(C)CC[C@]([H])(O)C[C@]3([H])[C@@]([H])(O)C[C@@]21O,InChIKey=XZEQOYYZQQNGBG-BTZBOWPTSA-M,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,Steroidal glycosides,Aliphatic heteropolycyclic compounds
6612,None,None,None,None,None,None,None,None
6613,None,None,None,None,None,None,None,None
6614,[H][C@@](N)(CCC[C@]([H])(N=C(O)CC[C@@]([H])(N=C(O)[C@@]([H])(N=C(O)[C@@]([H])(C)O[C@@]1([H])[C@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])N=C(C)O)[C@@]2([H])CO[C@]([H])(O2)[C@]1([H])N=C(C)O)C(C)C)C(O)=O)C(O)=N[C@]([H])(C)C(O)=O)C(O)=O,InChIKey=XDNIIFNXNXDUJI-WFWPOYIJSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aliphatic heteropolycyclic compounds
6615,None,None,None,None,None,None,None,None
6616,None,None,None,None,None,None,None,None
6617,None,None,None,None,None,None,None,None
6618,None,None,None,None,None,None,None,None
6619,None,None,None,None,None,None,None,None
6620,None,None,None,None,None,None,None,None
6621,None,None,None,None,None,None,None,None
6622,None,None,None,None,None,None,None,None
6623,None,None,None,None,None,None,None,None
6624,None,None,None,None,None,None,None,None
6625,None,None,None,None,None,None,None,None
6626,None,None,None,None,None,None,None,None
6627,None,None,None,None,None,None,None,None
6628,None,None,None,None,None,None,None,None
6629,None,None,None,None,None,None,None,None
6630,None,None,None,None,None,None,None,None
6631,None,None,None,None,None,None,None,None
6632,None,None,None,None,None,None,None,None
6633,None,None,None,None,None,None,None,None
6634,None,None,None,None,None,None,None,None
6635,None,None,None,None,None,None,None,None
6636,None,None,None,None,None,None,None,None
6637,None,None,None,None,None,None,None,None
6638,None,None,None,None,None,None,None,None
6639,None,None,None,None,None,None,None,None
6640,CCCCCC\C=C/CCCC(=O)N(CCCCCNC(N)=N)CCCNC(=O)C=C(C)C,InChIKey=FIRNSKBCXJVXEU-KTKRTIGZSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
6641,None,None,None,None,None,None,None,None
6642,None,None,None,None,None,None,None,None
6643,None,None,None,None,None,None,None,None
6644,None,None,None,None,None,None,None,None
6645,None,None,None,None,None,None,None,None
6646,None,None,None,None,None,None,None,None
6647,None,None,None,None,None,None,None,None
6648,None,None,None,None,None,None,None,None
6649,None,None,None,None,None,None,None,None
6650,None,None,None,None,None,None,None,None
6651,None,None,None,None,None,None,None,None
6652,None,None,None,None,None,None,None,None
6653,None,None,None,None,None,None,None,None
6654,None,None,None,None,None,None,None,None
6655,None,None,None,None,None,None,None,None
6656,None,None,None,None,None,None,None,None
6657,None,None,None,None,None,None,None,None
6658,None,None,None,None,None,None,None,None
6659,None,None,None,None,None,None,None,None
6660,None,None,None,None,None,None,None,None
6661,None,None,None,None,None,None,None,None
6662,None,None,None,None,None,None,None,None
6663,None,None,None,None,None,None,None,None
6664,None,None,None,None,None,None,None,None
6665,None,None,None,None,None,None,None,None
6666,None,None,None,None,None,None,None,None
6667,None,None,None,None,None,None,None,None
6668,None,None,None,None,None,None,None,None
6669,None,None,None,None,None,None,None,None
6670,None,None,None,None,None,None,None,None
6671,None,None,None,None,None,None,None,None
6672,None,None,None,None,None,None,None,None
6673,None,None,None,None,None,None,None,None
6674,None,None,None,None,None,None,None,None
6675,None,None,None,None,None,None,None,None
6676,None,None,None,None,None,None,None,None
6677,None,None,None,None,None,None,None,None
6678,None,None,None,None,None,None,None,None
6679,None,None,None,None,None,None,None,None
6680,None,None,None,None,None,None,None,None
6681,None,None,None,None,None,None,None,None
6682,None,None,None,None,None,None,None,None
6683,None,None,None,None,None,None,None,None
6684,None,None,None,None,None,None,None,None
6685,None,None,None,None,None,None,None,None
6686,None,None,None,None,None,None,None,None
6687,None,None,None,None,None,None,None,None
6688,None,None,None,None,None,None,None,None
6689,None,None,None,None,None,None,None,None
6690,None,None,None,None,None,None,None,None
6691,None,None,None,None,None,None,None,None
6692,None,None,None,None,None,None,None,None
6693,None,None,None,None,None,None,None,None
6694,None,None,None,None,None,None,None,None
6695,None,None,None,None,None,None,None,None
6696,None,None,None,None,None,None,None,None
6697,None,None,None,None,None,None,None,None
6698,None,None,None,None,None,None,None,None
6699,None,None,None,None,None,None,None,None
6700,None,None,None,None,None,None,None,None
6701,None,None,None,None,None,None,None,None
6702,None,None,None,None,None,None,None,None
6703,[H][C@@]12CO[C@@]([H])(O1)[C@]([H])(N=C(C)O)[C@@]([H])(OC(C)=O)[C@]2([H])O[C@@]1([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(O[C@@]2([H])O[C@@]([H])(COC(C)=O)[C@]([H])(OC(C)=O)[C@@]([H])(OC(C)=O)[C@]2([H])OC(C)=O)[C@]1([H])OC(C)=O,InChIKey=UORDHHBCQQFZNL-GRJAVENRSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,Aliphatic heteropolycyclic compounds
6704,None,None,None,None,None,None,None,None
6705,None,None,None,None,None,None,None,None
6706,None,None,None,None,None,None,None,None
6707,None,None,None,None,None,None,None,None
6708,None,None,None,None,None,None,None,None
6709,None,None,None,None,None,None,None,None
6710,None,None,None,None,None,None,None,None
6711,None,None,None,None,None,None,None,None
6712,None,None,None,None,None,None,None,None
6713,None,None,None,None,None,None,None,None
6714,None,None,None,None,None,None,None,None
6715,None,None,None,None,None,None,None,None
6716,None,None,None,None,None,None,None,None
6717,None,None,None,None,None,None,None,None
6718,None,None,None,None,None,None,None,None
6719,None,None,None,None,None,None,None,None
6720,None,None,None,None,None,None,None,None
6721,None,None,None,None,None,None,None,None
6722,None,None,None,None,None,None,None,None
6723,None,None,None,None,None,None,None,None
6724,None,None,None,None,None,None,None,None
6725,None,None,None,None,None,None,None,None
6726,None,None,None,None,None,None,None,None
6727,None,None,None,None,None,None,None,None
6728,None,None,None,None,None,None,None,None
6729,OCC1=C[C@@H](CCCCCC[C@H]2C\C=C\C[C@@H](C([O-])=O)[C@@]3(CC[C@@H]4C=c5ccccc5=C[C@@H]4C3)c3cccc(C[C@H]2c2ccc(O)cc2)c3)CC1,InChIKey=LEPHBKDHTWKAGV-ODGNIJHMSA-M,Organic compounds,Benzenoids,Anthracenes,,Anthracenes,Aromatic homopolycyclic compounds
6730,None,None,None,None,None,None,None,None
6731,None,None,None,None,None,None,None,None
6732,None,None,None,None,None,None,None,None
6733,None,None,None,None,None,None,None,None
6734,None,None,None,None,None,None,None,None
6735,None,None,None,None,None,None,None,None
6736,None,None,None,None,None,None,None,None
6737,None,None,None,None,None,None,None,None
6738,None,None,None,None,None,None,None,None
6739,None,None,None,None,None,None,None,None
6740,None,None,None,None,None,None,None,None
6741,None,None,None,None,None,None,None,None
6742,CC(C)C\C(=N/O)\C(\C)=N/O,InChIKey=FRRPVKKGDJELGE-MKKAVFGOSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Oximes,Ketoximes,Aliphatic acyclic compounds
6743,None,None,None,None,None,None,None,None
6744,None,None,None,None,None,None,None,None
6745,None,None,None,None,None,None,None,None
6746,None,None,None,None,None,None,None,None
6747,None,None,None,None,None,None,None,None
6748,None,None,None,None,None,None,None,None
6749,None,None,None,None,None,None,None,None
6750,None,None,None,None,None,None,None,None
6751,None,None,None,None,None,None,None,None
6752,None,None,None,None,None,None,None,None
6753,None,None,None,None,None,None,None,None
6754,None,None,None,None,None,None,None,None
6755,None,None,None,None,None,None,None,None
6756,None,None,None,None,None,None,None,None
6757,None,None,None,None,None,None,None,None
6758,None,None,None,None,None,None,None,None
6759,None,None,None,None,None,None,None,None
6760,None,None,None,None,None,None,None,None
6761,None,None,None,None,None,None,None,None
6762,None,None,None,None,None,None,None,None
6763,None,None,None,None,None,None,None,None
6764,None,None,None,None,None,None,None,None
6765,None,None,None,None,None,None,None,None
6766,None,None,None,None,None,None,None,None
6767,None,None,None,None,None,None,None,None
6768,None,None,None,None,None,None,None,None
6769,None,None,None,None,None,None,None,None
6770,None,None,None,None,None,None,None,None
6771,None,None,None,None,None,None,None,None
6772,None,None,None,None,None,None,None,None
6773,None,None,None,None,None,None,None,None
6774,None,None,None,None,None,None,None,None
6775,None,None,None,None,None,None,None,None
6776,None,None,None,None,None,None,None,None
6777,None,None,None,None,None,None,None,None
6778,None,None,None,None,None,None,None,None
6779,None,None,None,None,None,None,None,None
6780,None,None,None,None,None,None,None,None
6781,None,None,None,None,None,None,None,None
6782,None,None,None,None,None,None,None,None
6783,None,None,None,None,None,None,None,None
6784,None,None,None,None,None,None,None,None
6785,None,None,None,None,None,None,None,None
6786,None,None,None,None,None,None,None,None
6787,None,None,None,None,None,None,None,None
6788,None,None,None,None,None,None,None,None
6789,None,None,None,None,None,None,None,None
6790,None,None,None,None,None,None,None,None
6791,None,None,None,None,None,None,None,None
6792,None,None,None,None,None,None,None,None
6793,None,None,None,None,None,None,None,None
6794,None,None,None,None,None,None,None,None
6795,None,None,None,None,None,None,None,None
6796,None,None,None,None,None,None,None,None
6797,None,None,None,None,None,None,None,None
6798,None,None,None,None,None,None,None,None
6799,None,None,None,None,None,None,None,None
6800,None,None,None,None,None,None,None,None
6801,None,None,None,None,None,None,None,None
6802,None,None,None,None,None,None,None,None
6803,None,None,None,None,None,None,None,None
6804,None,None,None,None,None,None,None,None
6805,None,None,None,None,None,None,None,None
6806,None,None,None,None,None,None,None,None
6807,None,None,None,None,None,None,None,None
6808,None,None,None,None,None,None,None,None
6809,None,None,None,None,None,None,None,None
6810,None,None,None,None,None,None,None,None
6811,None,None,None,None,None,None,None,None
6812,None,None,None,None,None,None,None,None
6813,None,None,None,None,None,None,None,None
6814,None,None,None,None,None,None,None,None
6815,None,None,None,None,None,None,None,None
6816,None,None,None,None,None,None,None,None
6817,None,None,None,None,None,None,None,None
6818,None,None,None,None,None,None,None,None
6819,None,None,None,None,None,None,None,None
6820,None,None,None,None,None,None,None,None
6821,None,None,None,None,None,None,None,None
6822,None,None,None,None,None,None,None,None
6823,None,None,None,None,None,None,None,None
6824,None,None,None,None,None,None,None,None
6825,None,None,None,None,None,None,None,None
6826,None,None,None,None,None,None,None,None
6827,None,None,None,None,None,None,None,None
6828,None,None,None,None,None,None,None,None
6829,None,None,None,None,None,None,None,None
6830,None,None,None,None,None,None,None,None
6831,None,None,None,None,None,None,None,None
6832,None,None,None,None,None,None,None,None
6833,None,None,None,None,None,None,None,None
6834,None,None,None,None,None,None,None,None
6835,None,None,None,None,None,None,None,None
6836,None,None,None,None,None,None,None,None
6837,None,None,None,None,None,None,None,None
6838,None,None,None,None,None,None,None,None
6839,None,None,None,None,None,None,None,None
6840,None,None,None,None,None,None,None,None
6841,None,None,None,None,None,None,None,None
6842,None,None,None,None,None,None,None,None
6843,None,None,None,None,None,None,None,None
6844,None,None,None,None,None,None,None,None
6845,None,None,None,None,None,None,None,None
